# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                  3                     4                      5                6                     7                8                     9
#           Crank     Cycle_Number Net_Mass_Flow_Rate Net_Mass_Flow_Rate_In Net_Mass_Flow_Rate_Out   Mass_Flow_Rate Parcel_Mass_flow_Rate   Mass_Flow_Rate Parcel_Mass_flow_Rate
#           (DEG)         (number)             (kg/s)                (kg/s)                 (kg/s)           (kg/s)                (kg/s)           (kg/s)                (kg/s)
#          (none)           (none)             (none)                (none)                 (none)       bound_id_6            bound_id_6       bound_id_7            bound_id_7
   -2.9602568e+02             1061     -2.8044374e-02        -2.7086426e-02         -9.5794787e-04   -9.5794787e-04         0.0000000e+00   -2.7086426e-02         0.0000000e+00
   -2.9594339e+02             1062     -2.8031233e-02        -2.7082593e-02         -9.4864008e-04   -9.4864008e-04         0.0000000e+00   -2.7082593e-02         0.0000000e+00
   -2.9586109e+02             1063     -2.8022122e-02        -2.7079626e-02         -9.4249576e-04   -9.4249576e-04         0.0000000e+00   -2.7079626e-02         0.0000000e+00
   -2.9577818e+02             1064     -2.8016138e-02        -2.7077363e-02         -9.3877487e-04   -9.3877487e-04         0.0000000e+00   -2.7077363e-02         0.0000000e+00
   -2.9562894e+02             1066     -2.8005485e-02        -2.7073447e-02         -9.3203834e-04   -9.3203834e-04         0.0000000e+00   -2.7073447e-02         0.0000000e+00
   -2.9553774e+02             1067     -2.8001090e-02        -2.7075494e-02         -9.2559592e-04   -9.2559592e-04         0.0000000e+00   -2.7075494e-02         0.0000000e+00
   -2.9546477e+02             1068     -2.8013282e-02        -2.7076430e-02         -9.3685195e-04   -9.3685195e-04         0.0000000e+00   -2.7076430e-02         0.0000000e+00
   -2.9537357e+02             1069     -2.8004500e-02        -2.7079138e-02         -9.2536219e-04   -9.2536219e-04         0.0000000e+00   -2.7079138e-02         0.0000000e+00
   -2.9527582e+02             1070     -2.8009199e-02        -2.7085203e-02         -9.2399602e-04   -9.2399602e-04         0.0000000e+00   -2.7085203e-02         0.0000000e+00
   -2.9519763e+02             1071     -2.8027550e-02        -2.7087698e-02         -9.3985232e-04   -9.3985232e-04         0.0000000e+00   -2.7087698e-02         0.0000000e+00
   -2.9505688e+02             1073     -2.8020420e-02        -2.7091723e-02         -9.2869722e-04   -9.2869722e-04         0.0000000e+00   -2.7091723e-02         0.0000000e+00
   -2.9497459e+02             1074     -2.8019901e-02        -2.7098190e-02         -9.2171187e-04   -9.2171187e-04         0.0000000e+00   -2.7098190e-02         0.0000000e+00
   -2.9489230e+02             1075     -2.8026295e-02        -2.7103392e-02         -9.2290381e-04   -9.2290381e-04         0.0000000e+00   -2.7103392e-02         0.0000000e+00
   -2.9471816e+02             1077     -2.8038371e-02        -2.7110240e-02         -9.2813077e-04   -9.2813077e-04         0.0000000e+00   -2.7110240e-02         0.0000000e+00
   -2.9463589e+02             1078     -2.8051685e-02        -2.7111898e-02         -9.3978709e-04   -9.3978709e-04         0.0000000e+00   -2.7111898e-02         0.0000000e+00
   -2.9455302e+02             1079     -2.8054243e-02        -2.7111886e-02         -9.4235714e-04   -9.4235714e-04         0.0000000e+00   -2.7111886e-02         0.0000000e+00
   -2.9447013e+02             1080     -2.8055903e-02        -2.7111820e-02         -9.4408272e-04   -9.4408272e-04         0.0000000e+00   -2.7111820e-02         0.0000000e+00
   -2.9437265e+02             1081     -2.8053022e-02        -2.7113386e-02         -9.3963610e-04   -9.3963610e-04         0.0000000e+00   -2.7113386e-02         0.0000000e+00
   -2.9428979e+02             1082     -2.8069913e-02        -2.7113983e-02         -9.5593009e-04   -9.5593009e-04         0.0000000e+00   -2.7113983e-02         0.0000000e+00
   -2.9414121e+02             1084     -2.8068692e-02        -2.7110090e-02         -9.5860177e-04   -9.5860177e-04         0.0000000e+00   -2.7110090e-02         0.0000000e+00
   -2.9405891e+02             1085     -2.8071852e-02        -2.7110532e-02         -9.6131949e-04   -9.6131949e-04         0.0000000e+00   -2.7110532e-02         0.0000000e+00
   -2.9397660e+02             1086     -2.8076514e-02        -2.7108621e-02         -9.6789272e-04   -9.6789272e-04         0.0000000e+00   -2.7108621e-02         0.0000000e+00
   -2.9389427e+02             1087     -2.8082692e-02        -2.7106552e-02         -9.7614007e-04   -9.7614007e-04         0.0000000e+00   -2.7106552e-02         0.0000000e+00
   -2.9374607e+02             1089     -2.8105163e-02        -2.7104360e-02         -1.0008034e-03   -1.0008034e-03         0.0000000e+00   -2.7104360e-02         0.0000000e+00
   -2.9366381e+02             1090     -2.8096167e-02        -2.7101091e-02         -9.9507647e-04   -9.9507647e-04         0.0000000e+00   -2.7101091e-02         0.0000000e+00
   -2.9356098e+02             1091     -2.8095446e-02        -2.7100716e-02         -9.9472989e-04   -9.9472989e-04         0.0000000e+00   -2.7100716e-02         0.0000000e+00
   -2.9346985e+02             1092     -2.8117898e-02        -2.7101285e-02         -1.0166132e-03   -1.0166132e-03         0.0000000e+00   -2.7101285e-02         0.0000000e+00
   -2.9337222e+02             1093     -2.8124748e-02        -2.7099677e-02         -1.0250712e-03   -1.0250712e-03         0.0000000e+00   -2.7099677e-02         0.0000000e+00
   -2.9329412e+02             1094     -2.8148043e-02        -2.7100959e-02         -1.0470837e-03   -1.0470837e-03         0.0000000e+00   -2.7100959e-02         0.0000000e+00
   -2.9319649e+02             1095     -2.8137956e-02        -2.7099715e-02         -1.0382406e-03   -1.0382406e-03         0.0000000e+00   -2.7099715e-02         0.0000000e+00
   -2.9304842e+02             1097     -2.8168311e-02        -2.7102345e-02         -1.0659664e-03   -1.0659664e-03         0.0000000e+00   -2.7102345e-02         0.0000000e+00
   -2.9296615e+02             1098     -2.8155508e-02        -2.7100334e-02         -1.0551744e-03   -1.0551744e-03         0.0000000e+00   -2.7100334e-02         0.0000000e+00
   -2.9287489e+02             1099     -2.8158610e-02        -2.7103559e-02         -1.0550518e-03   -1.0550518e-03         0.0000000e+00   -2.7103559e-02         0.0000000e+00
   -2.9279263e+02             1100     -2.8175171e-02        -2.7108121e-02         -1.0670498e-03   -1.0670498e-03         0.0000000e+00   -2.7108121e-02         0.0000000e+00
   -2.9264456e+02             1102     -2.8182697e-02        -2.7108037e-02         -1.0746596e-03   -1.0746596e-03         0.0000000e+00   -2.7108037e-02         0.0000000e+00
   -2.9255325e+02             1103     -2.8184746e-02        -2.7109606e-02         -1.0751400e-03   -1.0751400e-03         0.0000000e+00   -2.7109606e-02         0.0000000e+00
   -2.9248020e+02             1104     -2.8203945e-02        -2.7112600e-02         -1.0913444e-03   -1.0913444e-03         0.0000000e+00   -2.7112600e-02         0.0000000e+00
   -2.9237502e+02             1106     -2.8214040e-02        -2.7112991e-02         -1.1010494e-03   -1.1010494e-03         0.0000000e+00   -2.7112991e-02         0.0000000e+00
   -2.9224353e+02             1108     -2.8187027e-02        -2.7112638e-02         -1.0743894e-03   -1.0743894e-03         0.0000000e+00   -2.7112638e-02         0.0000000e+00
   -2.9216128e+02             1109     -2.8188671e-02        -2.7116914e-02         -1.0717569e-03   -1.0717569e-03         0.0000000e+00   -2.7116914e-02         0.0000000e+00
   -2.9209548e+02             1110     -2.8205717e-02        -2.7121636e-02         -1.0840804e-03   -1.0840804e-03         0.0000000e+00   -2.7121636e-02         0.0000000e+00
   -2.9193097e+02             1112     -2.8205392e-02        -2.7123481e-02         -1.0819108e-03   -1.0819108e-03         0.0000000e+00   -2.7123481e-02         0.0000000e+00
   -2.9184870e+02             1113     -2.8204631e-02        -2.7126182e-02         -1.0784490e-03   -1.0784490e-03         0.0000000e+00   -2.7126182e-02         0.0000000e+00
   -2.9176642e+02             1114     -2.8200642e-02        -2.7129109e-02         -1.0715326e-03   -1.0715326e-03         0.0000000e+00   -2.7129109e-02         0.0000000e+00
   -2.9161831e+02             1116     -2.8186388e-02        -2.7133775e-02         -1.0526132e-03   -1.0526132e-03         0.0000000e+00   -2.7133775e-02         0.0000000e+00
   -2.9153600e+02             1117     -2.8182113e-02        -2.7140007e-02         -1.0421057e-03   -1.0421057e-03         0.0000000e+00   -2.7140007e-02         0.0000000e+00
   -2.9145369e+02             1118     -2.8178166e-02        -2.7144799e-02         -1.0333668e-03   -1.0333668e-03         0.0000000e+00   -2.7144799e-02         0.0000000e+00
   -2.9135079e+02             1119     -2.8162575e-02        -2.7149529e-02         -1.0130462e-03   -1.0130462e-03         0.0000000e+00   -2.7149529e-02         0.0000000e+00
   -2.9125335e+02             1120     -2.8161788e-02        -2.7157677e-02         -1.0041116e-03   -1.0041116e-03         0.0000000e+00   -2.7157677e-02         0.0000000e+00
   -2.9117540e+02             1121     -2.8164939e-02        -2.7163274e-02         -1.0016655e-03   -1.0016655e-03         0.0000000e+00   -2.7163274e-02         0.0000000e+00
   -2.9103509e+02             1123     -2.8131190e-02        -2.7166117e-02         -9.6507305e-04   -9.6507305e-04         0.0000000e+00   -2.7166117e-02         0.0000000e+00
   -2.9095284e+02             1124     -2.8113677e-02        -2.7171507e-02         -9.4217039e-04   -9.4217039e-04         0.0000000e+00   -2.7171507e-02         0.0000000e+00
   -2.9088704e+02             1125     -2.8107799e-02        -2.7176494e-02         -9.3130548e-04   -9.3130548e-04         0.0000000e+00   -2.7176494e-02         0.0000000e+00
   -2.9070715e+02             1127     -2.8054745e-02        -2.7178553e-02         -8.7619232e-04   -8.7619232e-04         0.0000000e+00   -2.7178553e-02         0.0000000e+00
   -2.9062433e+02             1128     -2.8046032e-02        -2.7183456e-02         -8.6257584e-04   -8.6257584e-04         0.0000000e+00   -2.7183456e-02         0.0000000e+00
   -2.9054209e+02             1129     -2.8026200e-02        -2.7183507e-02         -8.4269292e-04   -8.4269292e-04         0.0000000e+00   -2.7183507e-02         0.0000000e+00
   -2.9045983e+02             1130     -2.8003244e-02        -2.7183966e-02         -8.1927797e-04   -8.1927797e-04         0.0000000e+00   -2.7183966e-02         0.0000000e+00
   -2.9037757e+02             1131     -2.7975972e-02        -2.7184176e-02         -7.9179622e-04   -7.9179622e-04         0.0000000e+00   -2.7184176e-02         0.0000000e+00
   -2.9029529e+02             1132     -2.7945629e-02        -2.7183783e-02         -7.6184658e-04   -7.6184658e-04         0.0000000e+00   -2.7183783e-02         0.0000000e+00
   -2.9011014e+02             1134     -2.7873583e-02        -2.7181135e-02         -6.9244798e-04   -6.9244798e-04         0.0000000e+00   -2.7181135e-02         0.0000000e+00
   -2.9002732e+02             1135     -2.7855362e-02        -2.7183692e-02         -6.7166930e-04   -6.7166930e-04         0.0000000e+00   -2.7183692e-02         0.0000000e+00
   -2.8994448e+02             1136     -2.7824606e-02        -2.7181666e-02         -6.4294029e-04   -6.4294029e-04         0.0000000e+00   -2.7181666e-02         0.0000000e+00
   -2.8987820e+02             1137     -2.7801788e-02        -2.7182036e-02         -6.1975134e-04   -6.1975134e-04         0.0000000e+00   -2.7182036e-02         0.0000000e+00
   -2.8979537e+02             1138     -2.7759183e-02        -2.7178867e-02         -5.8031582e-04   -5.8031582e-04         0.0000000e+00   -2.7178867e-02         0.0000000e+00
   -2.8964618e+02             1140     -2.7702324e-02        -2.7181632e-02         -5.2069216e-04   -5.2069216e-04         0.0000000e+00   -2.7181632e-02         0.0000000e+00
   -2.8956330e+02             1141     -2.7666792e-02        -2.7179505e-02         -4.8728672e-04   -4.8728672e-04         0.0000000e+00   -2.7179505e-02         0.0000000e+00
   -2.8948099e+02             1142     -2.7638415e-02        -2.7181883e-02         -4.5653189e-04   -4.5653189e-04         0.0000000e+00   -2.7181883e-02         0.0000000e+00
   -2.8939866e+02             1143     -2.7606595e-02        -2.7183509e-02         -4.2308602e-04   -4.2308602e-04         0.0000000e+00   -2.7183509e-02         0.0000000e+00
   -2.8923397e+02             1145     -2.7533137e-02        -2.7185588e-02         -3.4754873e-04   -3.4754873e-04         0.0000000e+00   -2.7185588e-02         0.0000000e+00
   -2.8915161e+02             1146     -2.7498576e-02        -2.7187580e-02         -3.1099625e-04   -3.1099625e-04         0.0000000e+00   -2.7187580e-02         0.0000000e+00
   -2.8906923e+02             1147     -2.7466649e-02        -2.7190230e-02         -2.7641851e-04   -2.7641851e-04         0.0000000e+00   -2.7190230e-02         0.0000000e+00
   -2.8898685e+02             1148     -2.7437109e-02        -2.7193886e-02         -2.4322299e-04   -2.4322299e-04         0.0000000e+00   -2.7193886e-02         0.0000000e+00
   -2.8883855e+02             1150     -2.7379353e-02        -2.7200001e-02         -1.7935170e-04   -1.7935170e-04         0.0000000e+00   -2.7200001e-02         0.0000000e+00
   -2.8877265e+02             1151     -2.7353812e-02        -2.7205935e-02         -1.4787710e-04   -1.4787710e-04         0.0000000e+00   -2.7205935e-02         0.0000000e+00
   -2.8865401e+02             1153     -2.7309570e-02        -2.7211364e-02         -9.8205198e-05   -9.8205198e-05         0.0000000e+00   -2.7211364e-02         0.0000000e+00
   -2.8857162e+02             1154     -2.7285412e-02        -2.7218951e-02         -6.6461004e-05   -6.6461004e-05         0.0000000e+00   -2.7218951e-02         0.0000000e+00
   -2.8847388e+02             1155     -2.7259376e-02        -2.7230074e-02         -2.9301999e-05   -2.9301999e-05         0.0000000e+00   -2.7230074e-02         0.0000000e+00
   -2.8839100e+02             1156     -2.7234406e-02        -2.7238906e-02          4.4997231e-06    4.4997231e-06         0.0000000e+00   -2.7238906e-02         0.0000000e+00
   -2.8824182e+02             1158     -2.7187919e-02        -2.7249295e-02          6.1376582e-05    6.1376582e-05         0.0000000e+00   -2.7249295e-02         0.0000000e+00
   -2.8815949e+02             1159     -2.7167515e-02        -2.7259351e-02          9.1836249e-05    9.1836249e-05         0.0000000e+00   -2.7259351e-02         0.0000000e+00
   -2.8806168e+02             1160     -2.7147400e-02        -2.7270854e-02          1.2345455e-04    1.2345455e-04         0.0000000e+00   -2.7270854e-02         0.0000000e+00
   -2.8795041e+02             1161     -2.7125850e-02        -2.7284662e-02          1.5881210e-04    1.5881210e-04         0.0000000e+00   -2.7284662e-02         0.0000000e+00
   -2.8783914e+02             1162     -2.7100295e-02        -2.7296534e-02          1.9623819e-04    1.9623819e-04         0.0000000e+00   -2.7296534e-02         0.0000000e+00
   -2.8775681e+02             1163     -2.7072258e-02        -2.7301382e-02          2.2912422e-04    2.2912422e-04         0.0000000e+00   -2.7301382e-02         0.0000000e+00
   -2.8767387e+02             1164     -2.7054557e-02        -2.7306306e-02          2.5174843e-04    2.5174843e-04         0.0000000e+00   -2.7306306e-02         0.0000000e+00
   -2.8759151e+02             1165     -2.7041222e-02        -2.7313664e-02          2.7244232e-04    2.7244232e-04         0.0000000e+00   -2.7313664e-02         0.0000000e+00
   -2.8744327e+02             1167     -2.7019447e-02        -2.7325000e-02          3.0555315e-04    3.0555315e-04         0.0000000e+00   -2.7325000e-02         0.0000000e+00
